Node,Closeness Centrality
10.1016/s0955-0674(97)80147-0,0.00044368795437117975
10.1016/s0962-8924(00)01768-2,0.00044368795437117975
10.1016/s0002-9440(10)64997-8,0.00044368795437117975
1571535,0.00044368795437117975
10.1038/38001,0.00044368795437117975
10.1007/978-1-4615-1249-3_14,0.00044368795437117975
10.1002/bies.950180708,0.00044368795437117975
10.1016/s0959-440x(99)00045-7,0.0006497496569262081
9454836,0.00044368795437117975
10.1016/s0889-8588(18)30347-2,0.00044368795437117975
10.1083/jcb.109.1.73,0.0006452686248094757
10.1016/s0968-0004(97)01171-7,0.00044368795437117975
10.1111/j.1399-0004.1998.tb02687.x,0.00044368795437117975
10.1074/jbc.m009004200,0.00044368795437117975
10.1016/s0959-440x(99)80013-x,0.00044368795437117975
10.1016/s0092-8674(00)81293-3,0.00044368795437117975
10.1016/s0014-5793(00)01563-5,0.00045884147729267926
10.1021/bi00227a001,0.00044368795437117975
10.1182/blood.v79.9.2181.2181,0.00044368795437117975
10.1146/annurev.neuro.23.1.217,0.0008249021661149911
10.1093/emboj/18.1.85,0.00044368795437117975
10.1083/jcb.139.5.1307,0.0004529963629322629
10.1083/jcb.152.4.705,0.0005028176245683456
10.1074/jbc.m109325200,0.00044368795437117975
10.1146/annurev.cellbio.14.1.19,0.0010861151484558046
10.1523/jneurosci.18-04-01261.1998,0.00044368795437117975
10.1038/38891,0.00044368795437117975
10.1074/jbc.273.11.6373,0.0009067436803471208
1582976,0.00044368795437117975
10.1093/hmg/10.2.137,0.00044368795437117975
10.1053/gast.2001.22543,0.00044368795437117975
10.1006/bbrc.2000.4109,0.00026524804936584495
10.1016/s0197-4580(00)00237-2,0.0002597790174201574
10.1016/s0197-4580(01)00299-8,0.0007360243104692409
10.1016/s0197-4580(01)00265-2,0.0002597790174201574
10.1016/s0197-4580(01)00279-2,0.0002597790174201574
10.1046/j.1471-4159.1998.71041616.x,0.0002597790174201574
10.1038/70532,0.0009524542144656127
11583590,0.0002597790174201574
3017958,0.0002597790174201574
10.1016/s0021-9258(18)67194-7,0.0002597790174201574
10.1186/gb-2000-2-1-research0002,0.0002597790174201574
10.1177/002215540004800906,0.0002597790174201574
10.1016/0378-1119(88)90339-3,0.0002597790174201574
10.1002/(sici)1097-4547(19980615)52:6<691::aid-jnr8>3.0.co,0.0005709325146490006
10.1002/(sici)1522-2683(19990301)20:3<601::aid-elps601>3.0.co,0.0002597790174201574
10.1073/pnas.92.16.7207,0.0002597790174201574
10.1016/0169-328x(91)90033-t,0.0002799840521083919
10.1023/a:1020744216699,0.0002597790174201574
10.1093/hmg/10.14.1511,0.00047537385293789476
10.1042/bj3590419,0.0002597790174201574
10.1016/s0167-4838(00)00057-1,0.0002597790174201574
10.1016/0014-5793(91)80335-z,0.0009100649286591104
10.1073/pnas.011578098,0.00055397571827036
10.1016/s0378-1119(00)00579-5,0.0004493264063678933
10.1093/hmg/9.13.2009,0.00041143105307619315
10.1006/cyto.1998.0437,0.0002597790174201574
10.1016/s0361-9230(00)00325-7,0.0002597790174201574
10.1073/pnas.92.20.9368,0.0002799840521083919
10.1074/jbc.274.48.34425,0.0002597790174201574
10.1111/j.1749-6632.1982.tb37405.x,0.0004330501160740841
10.1093/nar/15.2.443,0.0008347245946621679
10.1016/s0166-2236(98)01280-6,0.0005231398861626105
10.1016/s0166-2236(97)01143-0,0.0004330501160740841
10.1016/0006-8993(92)91101-j,0.0004330501160740841
10.1073/pnas.95.16.9620,0.0004330501160740841
10.1136/bmj.310.6985.970,0.00043941850013399706
10.1074/jbc.272.38.23712,0.0008015892505671968
10.1016/0304-3940(96)12668-9,0.0004509368952796062
10.1093/hmg/8.10.1893,0.0004330501160740841
10.1073/pnas.49.4.517,0.0008606666687342411
10.1016/0006-8993(95)00138-g,0.0004330501160740841
10.1146/annurev.med.50.1.57,0.0008977382398298592
10.1016/s0968-0004(97)01035-9,0.0004330501160740841
10.1073/pnas.86.16.6417,0.0008510384303884644
8083748,0.0008555919044627576
10.1098/rstb.1997.0161,0.0004330501160740841
10.1016/s0896-6273(00)80997-6,0.0004740581589375895
10.1016/s0531-5565(96)00030-7,0.0004330501160740841
10.1016/0306-4522(95)00550-1,0.0004330501160740841
10.1016/0306-4522(95)00501-3,0.0004330501160740841
10.1038/ng0594-74,0.0007131798572753297
10.1101/gad.7.10.1885,0.0004330501160740841
10.1111/j.1432-1033.1989.tb14871.x,0.0004330501160740841
10.1016/s0079-6123(08)64028-5,0.0004330501160740841
10.1016/s0079-6123(08)64027-3,0.0004476473109979296
10.1016/s0079-6123(08)64024-8,0.0004476473109979296
10.1016/0921-8734(95)00022-x,0.00045255897044248244
10.1136/bmj.315.7115.1078,0.0004330501160740841
10.1101/gad.5.5.707,0.0004330501160740841
10.1016/0378-1119(90)90310-n,0.004479930703211976
10.1016/s0959-437x(96)80054-2,0.0004330501160740841
10.1038/355632a0,0.0008347245946621679
10.1073/pnas.91.13.6059,0.0008373999940040339
10.1038/12647,0.0010731215119155172
10.1016/0197-4580(93)90041-9,0.0004330501160740841
10.1002/ana.410170310,0.0035917681788419802
10.1176/ajp.139.9.1136,0.0004330501160740841
10.1093/hmg/7.1.43,0.0004330501160740841
10.1111/j.1749-6632.2000.tb06936.x,0.0004464312641885776
10.1016/0014-4886(95)90057-8,0.000372141779548423
10.1073/pnas.041603398,0.0005483724570125409
10.1002/(sici)1096-9861(20000501)420:2<261::aid-cne8>3.0.co,0.0005364007509610513
10.1097/00001756-199705260-00054,0.0017215478599164106
10.1006/mcne.1999.0811,0.001420299653577886
10.1006/dbio.2001.0486,0.0005612407589990947
10.1073/pnas.96.21.11872,0.0010095004586684027
10.1073/pnas.94.22.12204,0.0005548044288740824
10.1074/jbc.272.6.3590,0.0008729284986332872
10753311,0.0005364007509610513
10.1074/jbc.m909624199,0.0005612407589990947
10.1006/nbdi.1998.0171,0.0017129361390226896
10.1242/dev.127.11.2481,0.0005364007509610513
10.1074/jbc.c100357200,0.0007572135269424391
10.1038/35016111,0.0006141919452042659
10.1074/jbc.m008128200,0.0005364007509610513
10.1016/s0021-9258(18)55397-7,0.000546969969910207
10.1038/nm0797-756,0.0008045123145134491
10.1083/jcb.147.2.277,0.0012702234278900613
10.1038/990107,0.001523429317732005
10.1038/35024009,0.0008264208722725948
10.1016/s0896-6273(00)80232-9,0.002001129444238285
10.1016/s0896-6273(00)80291-3,0.002924908436793277
10.1016/s0896-6273(00)80231-7,0.002331109217458154
10.1073/pnas.96.7.3922,0.0010828492886464543
10.1016/s0014-5793(98)00726-1,0.000576348239906545
10.1007/bf03401652,0.0025780622847885555
10.1002/j.1460-2075.1994.tb06291.x,0.001310573557664492
10.1016/s1097-2765(00)80219-1,0.0012825502742722097
10.1016/s1097-2765(00)80416-5,0.0006882622159390189
10.1016/s1097-2765(00)80417-7,0.0006788406435817693
10.1016/s0959-437x(00)00097-6,0.0005364007509610513
10.1074/jbc.274.51.36801,0.0012950324418486642
10.1074/jbc.273.6.3205,0.0016747585207948393
10.1242/jcs.111.24.3645,0.0005364007509610513
10.1016/s0896-6273(01)00512-8,0.0005483724570125409
10.1074/jbc.273.26.16470,0.001729302580006124
10.1083/jcb.200104045,0.0005833368518730748
10.1074/jbc.m108245200,0.000562661621680105
10.1074/jbc.272.3.1896,0.0012262836992675864
10.1073/pnas.100049897,0.0005455746383543136
10.1126/science.1065412,0.0006288030694531133
10.1016/s0896-6273(00)80771-0,0.0005364007509610513
10.1016/s0021-9258(17)32449-3,0.0020164456801668095
10.1101/gad.13.21.2801,0.0007530398362626912
10.1083/jcb.119.1.55,0.0030470820605234287
10.1126/science.293.5534.1434b,0.0005941436080050172
10.1074/jbc.m002982200,0.0006759271644247659
10.1016/s0092-8674(00)81668-2,0.0007011109612713701
10.1016/s1534-5807(01)00105-8,0.0005612407589990947
10.1083/jcb.144.3.519,0.0005364007509610513
10.1006/bbrc.2001.6030,0.0005364007509610513
10.1042/bj3510509,0.0005364007509610513
10.1073/pnas.131202798,0.0008933598418741345
10.1146/annurev.neuro.21.1.479,0.001122771100393236
10.1016/s1534-5807(01)00109-5,0.0005719819653617985
10.1021/bi971071m,0.0009465895605195024
10.1074/jbc.m006986200,0.0005364007509610513
10.1016/s0021-9258(19)61517-6,0.0006759271644247659
10.1073/pnas.110126897,0.0008284418175825883
1909332,0.002185252577193531
10.1074/jbc.c100410200,0.0005483724570125409
8344949,0.0011780999312585344
10.1074/jbc.270.40.23243,0.000549782154845478
10.1111/j.1749-6632.1992.tb27476.x,0.0005364007509610513
11023838,0.0005364007509610513
10.1074/jbc.m011152200,0.0005364007509610513
10.1074/jbc.272.45.28415,0.0016911165623780524
10.1038/scientificamerican1200-76,0.0005364007509610513
10.1111/j.1749-6632.1996.tb34456.x,0.0006105785547788531
10.1016/s0021-9258(19)85474-1,0.0005364007509610513
10.1038/35008626,0.0006953246327195164
10.1038/35074581,0.0006416568223322159
10.1038/ncb1201-1129,0.0005612407589990947
10.1038/35017108,0.0008331311108896595
10.1038/35087069,0.0005455746383543136
10.1046/j.1471-4159.1999.0720999.x,0.0005364007509610513
10.1016/0896-6273(95)90323-2,0.0024364586372095693
10.1016/0076-6879(94)41066-6,0.000773808045105872
10.1074/jbc.270.6.2419,0.002433239240530697
10.1074/jbc.271.15.9100,0.0016430090229017074
10.1006/nbdi.1997.0129,0.0016349310381505926
10.1096/fasebj.7.11.8370478,0.0007449626884811798
10.1073/pnas.96.20.11049,0.0008094314934099227
10.1002/jcb.240330106,0.0007827732955860245
10.1007/978-1-4615-5373-1_34,0.0007449626884811798
10.1111/j.1749-6632.2000.tb05569.x,0.0001663105269523848
10.1016/0024-3205(96)00310-4,0.0011645450359358054
10.1006/nbdi.1997.0132,0.0011645450359358054
10.1073/pnas.1037392100,0.00023697223632715309
10.1146/annurev.pharmtox.43.100901.140248,0.00042481092472094735
12514198,0.0001663105269523848
10684867,0.001139851595792234
10.1006/bulm.2002.0304,0.0001663105269523848
10.1007/bf00687584,0.003909897050426039
10.1016/s0304-3940(99)00917-9,0.0005258039852230522
10.1111/j.1749-6632.2000.tb06729.x,0.0002437493160389584
10.1016/s0304-3940(02)00296-3,0.00032755522846454935
10.1126/science.272.5259.263,0.0004735384326562813
10.1007/s007020050096,0.0002437493160389584
10.1073/pnas.88.1.189,0.0002437493160389584
10.1016/s0166-2236(98)01276-4,0.00078138668487498
10.1016/s0166-2236(98)01337-x,0.0002945683899238357
10.1016/s0959-437x(00)00200-8,0.0002437493160389584
10.1001/archneur.58.3.383,0.0002437493160389584
10.1074/jbc.m011040200,0.0002437493160389584
10.1002/ana.10207,0.0002437493160389584
10.1096/fj.01-0438com,0.0004918593910964906
10.1073/pnas.93.21.11382,0.0002437493160389584
10.1016/s0896-6273(00)81035-1,0.001105067676330167
10.1074/jbc.m209532200,0.0002437493160389584
10.1016/s0014-5793(01)03115-5,0.0003846657817447641
10.1074/jbc.m208046200,0.0002437493160389584
10.1053/gast.2002.33629,0.0002465672272070388
10.1093/jnen/60.12.1208,0.0002437493160389584
10.1016/s1471-4914(02)02440-1,0.0002437493160389584
10.1101/gr.3.4.s51,0.0002437493160389584
10.1002/pro.5560061001,0.0007555880012389282
10.1093/emboj/19.10.2181,0.00020499564739158652
10.1073/pnas.1530212100,0.00018157789261735412
10.1046/j.1365-2990.2001.00335.x,0.00018157789261735412
10.1034/j.1600-0854.2002.30803.x,0.00018157789261735412
10.1016/s0092-8674(01)00595-5,0.00020499564739158652
10.1016/s0006-291x(02)02840-1,0.00020499564739158652
10.1016/s1097-2765(00)00143-x,0.00020499564739158652
10.1038/40411,0.00020499564739158652
10.1111/j.1532-5415.1982.tb03702.x,0.005073738005443178
10.1080/00327487208061451,0.005073738005443178
10.1084/jem.138.2.373,0.005073738005443178
10.1126/science.2493678,0.00048241167590949
10.1006/jmbi.1997.1019,0.00048241167590949
10.1016/s0014-5793(97)00564-4,0.00048241167590949
10.1016/0955-0674(92)90075-n,0.00048241167590949
10.1126/science.286.5443.1255a,0.0007248608395861517
10.1016/0022-2836(90)90153-d,0.00048241167590949
10.1093/nar/20.19.5173,0.00048241167590949
10.1002/prot.340080110,0.00048241167590949
10.1016/0968-0004(90)90047-f,0.00048241167590949
10.1002/(sici)1097-0134(199703)27:3<329::aid-prot1>3.0.co,0.00048241167590949
4553443,0.00048241167590949
10.1016/0076-6879(95)48009-9,0.0004998067405888943
10.1002/pro.5560050516,0.00048241167590949
10.1093/bioinformatics/12.6.543,0.00048241167590949
10.1080/00365519209104650,0.00048241167590949
1455179,0.00048241167590949
10.1016/s0091-679x(08)61038-9,0.00048241167590949
10.1016/0896-6273(95)90301-1,0.0010221284462303695
3401599,0.0008279500653978009
10.1128/mcb.20.18.6826-6836.2000,0.0008279500653978009
10.1007/s004380050341,0.0008279500653978009
9597801,0.0008279500653978009
7263662,0.0008279500653978009
10.1016/s0014-5793(97)00535-8,0.0008279500653978009
10.1128/mcb.16.9.4773,0.0008425776160633217
10.1016/s0092-8674(85)80031-3,0.0025222962586020393
10.1111/j.1750-3639.1997.tb00897.x,0.0008279500653978009
10.1074/jbc.270.5.2379,0.0008279500653978009
9856335,0.0009448366168889107
10.1073/pnas.89.8.3516,0.0011327415839678353
10.1016/s0896-6273(00)80716-3,0.0008279500653978009
10.1016/s0959-4388(98)80071-8,0.0008279500653978009
10.1073/pnas.93.10.5037,0.0008279500653978009
10.1073/pnas.93.8.3205,0.0008279500653978009
10.1006/excr.1995.1019,0.0008279500653978009
10.1007/s001090050185,0.0008279500653978009
10.1007/s109-1998-8099-y,0.0008279500653978009
10.1007/bf03402059,0.0008279500653978009
10.1152/physrev.1993.73.1.149,0.0012543309136905027
10.1002/jcp.1041150203,0.0008279500653978009
10.1007/bf01923510,0.0008279500653978009
10.1016/s0021-9258(17)36033-7,0.0008279500653978009
10.1074/jbc.274.48.33855,0.0009704990953715276
10.1152/physrev.1999.79.1.s167,0.0009743049741769062
10.1074/jbc.272.14.9002,0.0010018055178028671
10.1128/mcb.18.9.5414,0.0008279500653978009
10.1128/mcb.19.4.2547,0.0008279500653978009
10.1242/jcs.104.1.11,0.0008279500653978009
10.1096/fasebj.11.7.9212076,0.0009542661240434907
10.1038/35040584,0.001046248596948109
10.1046/j.1365-2133.1996.d01-897.x,0.0008279500653978009
10440230,0.0012424456900028765
10.1073/pnas.97.6.2898,0.0009755929548154576
10.1007/bf02434082,0.0008279500653978009
10.1098/rstb.1999.0462,0.0008279500653978009
10.1101/gad.12.5.654,0.0008279500653978009
10.1074/jbc.271.32.19385,0.0008458781179949973
10.1016/0300-483x(83)90101-4,0.0008279500653978009
3003089,0.0008557297662367217
8763420,0.0008279500653978009
10.1128/mcb.18.1.30,0.0009480779367724584
10.1073/pnas.96.1.179,0.0008393306888337907
10.1002/j.1460-2075.1990.tb08141.x,0.0029092437979988425
10.1002/jcp.1041510316,0.0008279500653978009
10.1007/s004010050932,0.0008279500653978009
10.1097/00001756-199908200-00001,0.0008279500653978009
8727184,0.0008393306888337907
10.1016/s0021-9258(19)41897-8,0.0008279500653978009
10.1016/s1097-2765(00)80341-x,0.0008279500653978009
10.1016/0896-6273(95)90106-x,0.0008279500653978009
1089651,0.0008279500653978009
10.1016/s0014-5793(98)01242-3,0.0008279500653978009
10.1016/s0092-8674(00)81588-3,0.0011327415839678353
10.1006/bbrc.1998.9624,0.0008279500653978009
10.1016/s0092-8674(00)80928-9,0.0011643752771842116
10.1007/978-3-0348-9088-5_9,0.0008279500653978009
10.1038/35019501,0.0008279500653978009
10.1146/annurev.physiol.61.1.243,0.0008279500653978009
10.1007/978-3-0348-9088-5_5,0.0008279500653978009
10.1074/jbc.273.44.28873,0.0008279500653978009
1709639,0.0008279500653978009
10.1006/bbrc.1999.0447,0.0008279500653978009
10404513,0.0008279500653978009
10.1073/pnas.100107297,0.0008694862824445853
10.1073/pnas.97.2.657,0.0008279500653978009
10.1038/ng0494-409,0.0008279500653978009
10.1006/excr.1995.1262,0.0008279500653978009
10.1016/0014-5793(91)81289-k,0.0008507889957062034
10.1038/sj.cdd.4400433,0.0012325964579724207
10.1016/s0014-5793(99)00917-5,0.0008279500653978009
10.1073/pnas.96.7.3775,0.0008279500653978009
10.1073/pnas.95.24.14071,0.0008279500653978009
10.1002/bies.950131111,0.0008279500653978009
10.1097/00005072-199702000-00002,0.0008903746427509149
10.1016/s0896-6273(00)80727-8,0.0008279500653978009
10.1016/s0092-8674(00)80327-x,0.0008559882150228261
10.1126/science.288.5464.335,0.0008377165913552641
10.1006/exmp.1994.1008,0.0008279500653978009
10.1074/jbc.m001555200,0.0008343807455173956
10.1038/12043,0.0008409121016466901
10.1016/s0092-8674(00)80188-9,0.0009480779367724584
10.1073/pnas.92.7.2944,0.0008458994037768574
10.1083/jcb.132.3.255,0.0008279500653978009
10.1074/jbc.275.1.322,0.0008279500653978009
10.1074/jbc.273.48.32322,0.0017276780298155863
10.1126/science.272.5267.1497,0.0008660290805263168
3332487,0.0008279500653978009
10.1007/978-1-4613-0335-0_33,0.0008688884287200151
10.1006/exer.1996.0176,0.0008458781179949973
9154230,0.0008279500653978009
9783215,0.0008279500653978009
10.4049/jimmunol.160.1.134,0.0008279500653978009
10.1146/annurev.cellbio.14.1.459,0.001327422111555513
10.1016/s0021-9258(19)68862-9,0.0008279500653978009
10.1074/jbc.274.13.8730,0.0008279500653978009
10.1523/jneurosci.19-23-10338.1999,0.0008677542380572457
10.1128/aem.59.2.561-566.1993,0.0008279500653978009
10.1038/39899,0.0008525914363917832
10.1074/jbc.274.5.2616,0.0008279500653978009
10.1093/hmg/8.4.673,0.0008576967743342488
9212076,0.0009666994278185555
10.1016/0168-9525(96)10045-7,0.0008279500653978009
10.1046/j.1471-4159.1999.0720255.x,0.0008279500653978009
10.1073/pnas.95.18.10541,0.0008279500653978009
10.1097/00005072-199712000-00001,0.00087218591801307
10.1046/j.1365-2443.1999.00294.x,0.0008525914363917832
10.1074/jbc.274.29.20223,0.0008279500653978009
10575031,0.0008677542380572457
10.1074/jbc.275.8.5565,0.0008279500653978009
10.1093/hmg/7.5.783,0.0009034929535584209
10.1289/ehp.9310057,0.0008279500653978009
10.1016/s0021-9258(18)92878-4,0.0008279500653978009
10.1172/jci108681,0.0008279500653978009
8400028,0.0008279500653978009
10.1161/01.str.27.6.1124,0.0008279500653978009
10.1007/bf02253426,0.0008279500653978009
10.1007/s004010050980,0.0008279500653978009
10.2108/zsj.12.419,0.0008279500653978009
10.1038/35019510,0.0008279500653978009
10.1128/mcb.19.2.1325,0.0008279500653978009
10.1046/j.1471-4159.1999.0720693.x,0.0008807265328458152
10.1074/jbc.274.6.3363,0.0008509031365177399
9885815,0.0008279500653978009
9880239,0.0008279500653978009
10.1379/1466-1268(1998)003<0228:hspros>2.3.co,0.0008279500653978009
10.1379/1466-1268(1996)001<0033:efaroh>2.3.co,0.0008279500653978009
9111507,0.0008279500653978009
10.1046/j.1471-4159.1999.0731660.x,0.0008279500653978009
10.1182/blood.v72.2.801.801,0.0008279500653978009
10.1007/bf01923466,0.0010807342778067627
10.1074/jbc.m001293200,0.0008279500653978009
10.1126/science.288.5467.870,0.0008279500653978009
10.1002/jmr.597,0.00016382828028145368
10.1016/s0197-4580(02)00122-7,0.00018157789261735412
10.1016/s0197-4580(02)00121-5,0.00016382828028145368
10.1038/nature02265,0.00018661337050241615
10.1126/science.7694365,0.00016382828028145368
10.1124/jpet.102.035840,0.00016382828028145368
10.1016/s0197-0186(02)00050-5,0.00020292255917808802
10.1016/s1097-2765(03)00491-x,0.00016382828028145368
10.1038/nrd769,0.00016382828028145368
10.2174/1568026033451862,0.00016382828028145368
10.1146/annurev.genom.3.022502.103022,0.00016382828028145368
10.1021/ja00075a008,0.00016382828028145368
10.1126/science.287.5456.1279,0.00016382828028145368
10.1021/ja035176q,0.00016382828028145368
10.1016/s0076-6879(99)09020-5,0.00019210199904660488
10.1016/s0925-4439(00)00033-8,0.00018661337050241615
10.1016/s0925-4439(00)00034-x,0.00016382828028145368
10.1021/ja9737735,0.00016382828028145368
10.1038/nbt0702-729,0.00016382828028145368
10.1073/pnas.96.5.1953,0.00016382828028145368
10.1038/346671a0,0.00016382828028145368
10.1007/978-1-4899-1922-9_2,0.00048068549144153624
10.1074/jbc.274.38.27299,0.00048068549144153624
10.1074/jbc.273.52.34983,0.00048068549144153624
8125920,0.00048068549144153624
10.1007/978-1-4899-1922-9_4,0.00048068549144153624
10.1016/s0021-9258(17)37255-1,0.00048068549144153624
10.1016/s0021-9258(17)38895-6,0.0011807117247623472
10.1126/science.2538923,0.003028581794306578
10.1016/s0021-9258(18)41680-8,0.0008157082509144156
1331052,0.0008157082509144156
1315740,0.0008157082509144156
10.1016/s0021-9258(19)50351-9,0.0008157082509144156
9562973,0.00048068549144153624
10.1007/s0089480040147,0.00048068549144153624
10.1007/bf03401912,0.00048068549144153624
10.1074/jbc.272.17.11006,0.001318758227042838
10.1002/j.1460-2075.1992.tb05080.x,0.0011768221656064104
10.1073/pnas.92.14.6522,0.00048068549144153624
10.1006/abio.1999.4234,0.00048068549144153624
10.1021/bi00044a032,0.0008353343140943113
10.1093/emboj/16.16.4826,0.0008157082509144156
10.1038/35056563,0.0004039869889011122
10.1016/s0028-3908(02)00337-4,0.00030954582004673987
10.1016/s0028-3908(03)00140-0,0.00030954582004673987
10.1002/1097-4547(20001015)62:2<302::aid-jnr15>3.0.co,0.0004603677862614672
10.1002/ana.10512,0.0003788438755983005
10.1093/hmg/ddg161,0.00030954582004673987
10.1093/hmg/ddg159,0.00036838510815479793
10.14670/hh-17.897,0.0003390718864653469
10.1016/s0022-510x(01)00555-x,0.00030954582004673987
10.1016/s1568-1637(01)00006-x,0.0004057985897482024
10.1093/hmg/ddg002,0.0004004118828046422
10.1093/hmg/11.22.2689,0.0004004118828046422
10.1074/jbc.m101730200,0.00032254162802886744
10.1038/nm878,0.00030954582004673987
10.1038/8100,0.0006827367941315896
10.1016/s0002-9440(10)63688-7,0.00030954582004673987
10.1074/jbc.274.33.23396,0.0004735384326562813
10.1042/bst0300742,0.00030954582004673987
10.1002/ana.10369,0.00030954582004673987
10.1056/nejm200005253422103,0.0007359393893036002
10.1242/jcs.115.5.941,0.00030954582004673987
10.1074/jbc.m213247200,0.00030954582004673987
10.1038/nrm1124,0.00030954582004673987
10.1038/nbt851,0.000444947628756039
10.1006/exmp.2001.2401,0.00030954582004673987
10.1016/s0092-8674(00)80574-7,0.0006033007224960369
10.1074/jbc.m208641200,0.00031760690911045706
10.1002/ajmg.10525,0.0003309851261448064
10.1073/pnas.93.7.3155,0.00034567962043364765
10.1016/s0092-8674(00)00077-5,0.0007586648461518558
10.1016/s0968-0004(03)00092-6,0.00030954582004673987
10.1080/10715760000300621,0.00030954582004673987
10.1038/nrn983,0.00031760690911045706
10.1146/annurev.biochem.70.1.503,0.00031926977250894116
10.1016/s0014-4886(03)00004-9,0.00030954582004673987
10.1046/j.1471-4159.2001.00149.x,0.0003209043608815128
10.1046/j.1471-4159.2002.01211.x,0.00030954582004673987
10.1046/j.1471-4159.2002.01137.x,0.0003810022981090997
10.1038/35039051,0.00030954582004673987
10.1093/emboj/20.19.5383,0.00047537385293789476
8836967,0.00030954582004673987
10.1097/00019052-200108000-00008,0.00030954582004673987
10.1038/sj.cdd.4401093,0.0003291261775960397
10.1038/ncb859,0.0004004118828046422
10.1016/s0092-8674(03)00509-9,0.00032264828862014686
10.1016/s1097-2765(02)00602-0,0.00030954582004673987
10.1074/jbc.m304272200,0.00034955864584056384
10.1038/ng1219,0.00030954582004673987
10.1016/s0167-7799(03)00026-x,0.00030954582004673987
10.1016/s0896-6273(00)80405-5,0.00035574444267889795
10.1152/physrev.00027.2001,0.0004556985277167939
10.1093/brain/awg077,0.00030954582004673987
11079537,0.0005563719787768595
10.1080/13550280390194082,0.00030954582004673987
10.1073/pnas.0730423100,0.00030954582004673987
10.1172/jci17575,0.0003309851261448064
10.1016/s0166-2236(00)01721-5,0.0006667264888173917
10.1074/jbc.m107706200,0.0004057985897482024
10.1046/j.1471-4159.2003.01844.x,0.00030954582004673987
10.1046/j.1471-4159.2003.01885.x,0.00030954582004673987
10.1046/j.1471-4159.2003.01841.x,0.0003143326110783905
10.1093/hmg/8.5.731,0.00030954582004673987
10.1002/mds.870120408,0.00030954582004673987
10.1046/j.1432-1033.2002.02808.x,0.00030954582004673987
10.1046/j.1471-4159.2003.01783.x,0.0003143326110783905
10.1046/j.1471-4159.2002.01056.x,0.00030954582004673987
10.1016/s0168-9525(03)00074-x,0.00030954582004673987
10.1016/s0014-5793(02)03546-9,0.00030954582004673987
10.1093/emboj/cdg227,0.00039806210250204453
9723164,0.00030954582004673987
10.1074/jbc.m005543200,0.0005372617919345285
10.1074/jbc.m206559200,0.00041063669823939515
10.1093/hmg/10.24.2821,0.00030954582004673987
10.1093/hmg/10.18.1963,0.00030954582004673987
10.1093/hmg/10.14.1441,0.00030954582004673987
10.1093/hmg/10.10.1049,0.0006226925314334095
10.1093/hmg/10.12.1243,0.0003555027837367938
10.1006/bbrc.1999.0851,0.00030954582004673987
11698589,0.0003127206489702962
10.1016/s0305-7372(03)00081-1,0.0003357147390746009
10.1016/s1357-2725(02)00388-6,0.00030954582004673987
10.1038/sj.embor.embor738,0.00030954582004673987
12388601,0.0003127206489702962
10.1016/0014-4827(87)90130-3,0.0007404111977707144
10.1016/0003-9861(92)90487-h,0.0007404111977707144
10.1016/0003-9861(86)90742-3,0.0007404111977707144
10.1002/bies.950170710,0.000760607854815891
10.1016/0378-1119(94)90006-x,0.0007404111977707144
10.1006/bbrc.1996.0530,0.0007404111977707144
10.1042/bj2680521,0.0007404111977707144
10.1007/s002510050246,0.0007404111977707144
10.1007/s002510050281,0.0007404111977707144
10.1093/emboj/16.15.4540,0.001085587395711171
10.1016/0014-5793(95)01287-7,0.0007404111977707144
10.1016/0014-5793(95)00534-g,0.0007404111977707144
6667691,0.0007404111977707144
10.1016/s0962-8924(97)01020-9,0.0007404111977707144
10.1074/jbc.270.29.17442,0.0007917236306947228
10.1074/jbc.271.13.7273,0.0007404111977707144
10.1074/jbc.271.10.5704,0.0007404111977707144
10.1016/s0021-9258(18)50100-9,0.0007404111977707144
10.1016/s0092-8674(00)80431-6,0.0007404111977707144
1802724,0.0007404111977707144
9535219,0.0007404111977707144
9695811,0.000760607854815891
10.1016/s0962-8924(98)01268-9,0.0007404111977707144
10.1016/s0092-8674(00)80929-0,0.0007404111977707144
10.1096/fasebj.11.14.9409543,0.0007404111977707144
10.1074/jbc.271.15.9014,0.0007404111977707144
10.1074/jbc.272.45.28438,0.0007404111977707144
10.1074/jbc.272.11.7122,0.0007404111977707144
10.1074/jbc.271.42.26410,0.0007404111977707144
10.1016/s0925-4439(97)00066-5,0.0007404111977707144
10.1083/jcb.137.3.539,0.0007404111977707144
10.1093/emboj/16.17.5363,0.0007404111977707144
10.1093/emboj/17.12.3241,0.0007404111977707144
10.1016/s0021-9258(18)54833-x,0.0007404111977707144
10.4049/jimmunol.160.10.4923,0.0007404111977707144
10.4049/jimmunol.155.4.1767,0.0007404111977707144
10.1002/yea.320100903,0.0007404111977707144
10.1111/j.1432-1033.1995.tb20753.x,0.0007404111977707144
10.1096/fasebj.11.14.9409542,0.0007404111977707144
10.1016/0014-5793(94)00665-2,0.0007404111977707144
10.1016/0014-5793(94)01451-6,0.0007404111977707144
10.1074/jbc.271.6.3112,0.0007404111977707144
10.1023/a:1005948017383,0.0007404111977707144
10.1002/j.1460-2075.1995.tb07313.x,0.0007404111977707144
10.1002/j.1460-2075.1984.tb01757.x,0.0013002367498182856
10.1006/abbi.1996.0389,0.0007404111977707144
10.1016/0378-1119(95)00229-y,0.0007404111977707144
10.1128/mcb.18.6.3149,0.0007404111977707144
